,feature,class
1846,"[-5.4534717e+02  1.0338536e+02 -1.3975043e+00  1.1330312e+01
 -5.5507913e+00  9.4395418e+00  6.5283504e+00  8.4154682e+00
 -1.2525957e+01  9.1315222e+00  2.5023918e+00  4.1890550e+00
 -5.3380227e+00  9.6215639e+00 -5.0058527e+00  7.0358438e+00
 -7.4903493e+00  1.4079220e+00 -6.2819843e+00 -2.1496329e+00
 -1.6180203e+00 -4.2605680e-01 -9.0328150e+00  4.8819246e+00
 -7.7059751e+00  1.1479818e+00 -1.7254176e+00 -4.0423956e+00
 -1.5614871e+00 -2.1959574e+00 -4.0849299e+00 -3.1602693e+00
 -3.6606195e+00  1.9334794e+00 -9.8958004e-01  7.2331381e+00
  3.6186781e+00  6.7398171e+00  3.7247188e+00  1.0288739e+00]",Sadness
1847,"[-5.5409460e+02  7.1253349e+01  1.3096322e+01  4.6253273e+01
  1.2964549e+01  3.1653464e+00 -1.1843414e+01  1.4842770e+01
 -1.2176718e+01  1.7929622e+00 -1.2105189e+01  6.8109961e+00
 -1.0211965e+01  1.0062793e+01 -4.5546374e+00  5.3186264e+00
 -2.5607829e+00  2.7942007e+00 -8.1251316e+00  1.2915833e+00
 -2.6946533e+00 -2.3321304e+00 -7.9050508e+00  7.2772527e-01
 -4.3438411e+00 -4.9772015e+00  1.9743974e+00 -4.0804610e+00
 -6.0660803e-01 -2.5775224e-01  2.1122403e+00  6.0622439e+00
  2.5161169e+00  7.9600387e+00  4.3623075e+00  6.5057669e+00
  7.2253561e+00  4.5293136e+00  5.3614459e+00  2.7814174e+00]",Sadness
1848,"[-5.5084027e+02  7.1528770e+01  1.2525031e+01  4.6683002e+01
  1.3123298e+01  2.8731108e+00 -1.2239008e+01  1.4726666e+01
 -1.2253413e+01  1.6142430e+00 -1.2612742e+01  6.2606530e+00
 -1.0669862e+01  1.0058036e+01 -4.6659765e+00  5.4866629e+00
 -2.6423032e+00  2.6680279e+00 -8.4744778e+00  8.0461365e-01
 -2.9456532e+00 -2.3208575e+00 -8.0180283e+00  6.2700307e-01
 -4.4555249e+00 -4.8990560e+00  1.9373391e+00 -4.1128702e+00
 -8.1611544e-01 -2.3889396e-01  2.2166183e+00  6.2492104e+00
  2.7208173e+00  8.1588955e+00  4.6791396e+00  6.4105511e+00
  7.1737442e+00  4.5359502e+00  5.3176937e+00  3.1043937e+00]",Sadness
1849,"[-5.6540869e+02  7.4138878e+01  1.6756723e+01  4.4722038e+01
  1.5579352e+01  8.2656584e+00 -1.2782752e+01  1.4310871e+01
 -1.3899990e+01 -1.2364644e+00 -1.0966068e+01  5.1020961e+00
 -1.1478680e+01  8.8083210e+00 -3.8789306e+00  4.9468732e+00
 -1.2625432e+00  4.2211585e+00 -8.3099194e+00  2.3302121e+00
 -2.5626194e+00 -2.7608049e+00 -9.5036364e+00 -6.3612622e-01
 -4.0494313e+00 -3.8657703e+00  1.8137186e+00 -4.4669366e+00
 -4.3942282e-01 -1.2957903e+00  1.6465907e+00  2.4704742e+00
  2.5946085e+00  9.0472145e+00  7.0925970e+00  9.3822107e+00
  8.8093376e+00  5.2509732e+00  2.4358823e+00  1.2593734e+00]",Sadness
1850,"[-5.6786127e+02  7.5047600e+01  1.5824757e+01  4.2620541e+01
  1.5719851e+01  8.6433249e+00 -1.1376967e+01  1.9116411e+01
 -1.2243071e+01 -4.0984347e-01 -1.1471928e+01  6.6464620e+00
 -9.8028555e+00  9.9112663e+00 -3.4395306e+00  4.5677772e+00
  4.7064632e-01  4.5222559e+00 -9.0189447e+00  1.1757594e+00
 -4.1077366e+00 -1.6348624e+00 -7.7635498e+00  2.1643855e-01
 -2.8584201e+00 -2.9584422e+00  1.9513049e+00 -4.5668569e+00
 -2.5605035e+00 -3.6910100e+00 -4.1848078e+00 -4.6644568e+00
 -4.6448226e+00  3.9094269e-01 -1.0580899e+00  3.2509983e+00
  5.4692087e+00  7.0156903e+00  6.6419978e+00  6.8961945e+00]",Sadness
1851,"[-5.34516357e+02  8.12422104e+01 -3.82737136e+00  3.94143829e+01
  8.89996624e+00  1.62954032e+00 -1.23899231e+01  1.24017076e+01
 -1.06789703e+01  7.40338469e+00 -1.13655739e+01  6.12175655e+00
 -9.33937740e+00  7.28783703e+00 -2.98063970e+00  4.59506035e+00
 -5.82166433e+00  3.45849538e+00 -6.40761471e+00 -5.29173434e-01
 -4.79785442e+00  1.15757608e+00 -8.51081562e+00  2.61082673e+00
 -5.56096697e+00 -1.89336085e+00  2.19415760e+00 -4.28888738e-01
 -1.96557832e+00 -7.02386439e-01 -2.44448686e+00  1.11620374e-01
 -3.90464425e+00 -1.13466037e-02 -9.70275939e-01  5.42568386e-01
  2.63215780e+00  1.66431797e+00  3.13455153e+00  2.44808292e+00]",Sadness
1852,"[-5.3141235e+02  8.2611473e+01 -7.8945217e+00  4.1664402e+01
  8.2291126e+00  9.4387400e-01 -1.1075142e+01  1.3275135e+01
 -1.0686892e+01  8.1909189e+00 -1.1751234e+01  4.9592943e+00
 -9.2034359e+00  8.1687031e+00 -5.0187054e+00  6.0967617e+00
 -6.1656938e+00  5.1539698e+00 -6.1809769e+00 -3.5322553e-01
 -3.9079108e+00  2.0970502e-01 -9.1883249e+00  2.1760919e+00
 -5.7805829e+00 -2.5755017e+00  4.9555880e-01 -1.7411954e+00
 -2.8650637e+00 -2.7366304e+00 -3.1591463e+00 -2.5688620e+00
 -5.3156977e+00 -1.6066726e+00 -2.4341254e+00  3.3267672e+00
  5.9370327e+00  6.6317997e+00  6.7274690e+00  4.4599762e+00]",Sadness
1853,"[-5.42899963e+02  7.22251434e+01 -9.79705095e-01  3.61286736e+01
  5.26840162e+00  7.31663704e+00 -1.19543362e+01  1.31462145e+01
 -9.32496929e+00  6.11921883e+00 -9.96790218e+00  7.60755301e+00
 -8.99471569e+00  1.24115505e+01 -4.51358891e+00  6.66802788e+00
 -6.30604172e+00  7.19429636e+00 -7.10159969e+00  4.75362271e-01
 -4.11177731e+00  4.41267818e-01 -9.00379181e+00  1.59700453e+00
 -5.52113724e+00  7.92535365e-01 -9.83660698e-01 -2.02423525e+00
 -3.02954674e+00 -1.74295938e+00 -6.38465047e-01  1.42301369e+00
  2.93171138e-01  4.40254974e+00  1.08686864e+00  4.83759022e+00
  3.23183203e+00  5.01826096e+00  1.98963296e+00  2.07551742e+00]",Sadness
1854,"[-5.6246143e+02  1.1097454e+02  1.6395695e+01  2.2361900e+01
  1.9021285e+00  3.2545497e+00  2.2034297e+00  1.0248125e+01
 -1.2576986e+01  7.5581069e+00 -5.0247688e+00  1.6010021e+00
 -1.0235215e+01  7.2267661e+00 -5.1999717e+00  6.5786586e+00
 -3.3915610e+00  2.3895080e+00 -6.9640412e+00  1.4471979e-01
 -7.7412119e+00 -9.7806352e-01 -9.0001879e+00  7.7702361e-01
 -4.9970970e+00 -3.4181018e+00  9.5845848e-01 -5.2127552e+00
 -1.1566162e+00 -1.8524273e-01  2.0441616e+00 -3.5022965e-01
  1.1922202e+00  2.5708404e+00 -4.7772297e-01  6.3185592e+00
  2.3227441e+00  5.3408880e+00  4.7162313e+00  3.9819660e+00]",Sadness
1855,"[-5.6095764e+02  7.7657700e+01 -3.1460843e+00  4.4152905e+01
  7.8183618e+00  6.8796487e+00 -1.0706458e+01  9.6675873e+00
 -8.2254152e+00  6.7108245e+00 -8.8121071e+00  7.4780240e+00
 -1.1123140e+01  1.0515734e+01 -4.4014392e+00  7.3982162e+00
 -5.0718713e+00  5.4974241e+00 -7.7217531e+00  3.1597275e-01
 -5.0963635e+00  7.7073711e-01 -8.7227211e+00  2.4097617e+00
 -3.9170456e+00 -4.0432453e-02 -8.4863770e-01 -8.8094246e-01
 -1.8223369e+00  2.2512247e-01  1.6296867e-01 -5.1626885e-01
  9.3251044e-01  2.9079967e+00  5.5400276e-01  5.0201983e+00
  2.9066532e+00  5.8690577e+00  2.6924026e+00  3.1021490e+00]",Sadness
1856,"[-5.4887201e+02  7.3580154e+01  2.3836746e+01  2.5131786e+01
  9.1794097e-01  1.0334271e+01 -6.5902791e+00  1.1947227e+01
 -1.5867345e+01  6.7320313e+00 -7.7053790e+00  3.7447188e+00
 -8.2940321e+00  9.6338148e+00 -2.4521000e+00  5.0557246e+00
 -3.0703228e+00  4.0558205e+00 -9.3700514e+00  3.6161390e-01
 -6.1100378e+00 -2.9974270e+00 -7.1328502e+00  2.2087724e+00
 -5.8021641e+00 -2.9992006e+00 -2.3479359e-01 -3.6839163e+00
 -7.8891253e-01  2.5708315e+00  3.1260512e+00  7.1340704e+00
 -6.1598539e-01  5.4448051e+00  1.0772631e+00  4.9708071e+00
  6.6085296e+00  4.9134235e+00  4.6802316e+00  1.3109431e-01]",Sadness
1857,"[-5.5056091e+02  7.9432426e+01  2.1791977e+01  2.9476229e+01
  3.8443348e+00  1.0287537e+01 -6.9828763e+00  1.4242803e+01
 -1.4847266e+01  9.0748386e+00 -6.5562716e+00  3.3224430e+00
 -9.6422930e+00  1.0388787e+01 -1.9506624e+00  6.6390133e+00
 -1.7360517e+00  3.3918157e+00 -6.9903069e+00  7.9280004e-02
 -6.3891082e+00 -3.2342925e+00 -7.9957485e+00  3.0488205e+00
 -5.2226496e+00 -2.3063784e+00  2.6589880e+00 -3.3004715e+00
 -3.4564321e+00 -2.2219633e-01 -4.1521044e+00 -3.9665170e-02
 -8.6393852e+00 -1.4595467e+00 -3.5675862e+00  6.1086422e-01
  4.0830774e+00  6.1188946e+00  8.9199133e+00  8.9461622e+00]",Sadness
1858,"[-5.7819232e+02  7.3470634e+01  2.8134005e+01  3.2231640e+01
  4.6352630e+00  1.5581529e+01 -6.2316685e+00  1.3286962e+01
 -1.4056985e+01  9.1567364e+00 -6.0116553e+00  6.7836232e+00
 -7.3103261e+00  1.4628691e+01 -1.3049717e+00  4.8592825e+00
 -2.6308045e+00  6.0195513e+00 -6.8673673e+00  4.3719301e+00
 -5.8771639e+00 -3.2115617e-01 -7.8207021e+00  2.4141929e+00
 -5.7315278e+00  1.3599405e+00  3.4727225e+00  2.1158149e+00
  1.4133871e+00  1.8521830e+00  6.4656675e-01  1.0397011e+00
  9.2621601e-01  6.2153449e+00  4.4762421e+00  7.7252798e+00
  5.9376831e+00  5.2191997e+00  3.3544402e+00  3.1137671e+00]",Sadness
1859,"[-5.6985132e+02  7.8902176e+01  2.6633820e+01  3.0452810e+01
  4.0355134e+00  1.3064457e+01 -7.1687770e+00  1.5707603e+01
 -1.6057289e+01  7.5710678e+00 -4.4192996e+00  5.1639185e+00
 -8.4113960e+00  1.5587836e+01 -2.2806027e+00  6.5527897e+00
  3.0254728e-01  6.1554022e+00 -7.5273790e+00  2.2475207e+00
 -5.5555873e+00 -3.2264796e-01 -7.2753220e+00  2.5490193e+00
 -5.9464350e+00  7.5533336e-01  1.0581429e+00 -1.6871125e+00
 -2.5007076e+00 -2.0107338e+00 -3.3303614e+00 -2.7596614e+00
 -2.0765035e+00  5.5651717e+00  4.6511264e+00  1.0208126e+01
  8.6786509e+00  6.9010849e+00  5.2124929e+00  3.7775030e+00]",Sadness
1860,"[-5.4110388e+02  7.0717575e+01  4.0593038e+00  3.4514618e+01
  6.5614624e+00  4.8252754e+00 -9.3611469e+00  1.5140711e+01
 -9.2632170e+00  9.4436903e+00 -7.1727304e+00  9.5964804e+00
 -8.3116627e+00  1.0502437e+01 -3.0588105e+00  5.4382434e+00
 -5.4468422e+00  5.2475543e+00 -5.7080274e+00  2.4733880e+00
 -4.7278047e+00 -1.2910994e+00 -7.2729378e+00  2.9644806e+00
 -4.7721481e+00 -1.9645897e-01  4.4305468e+00  1.4608387e+00
 -1.1043288e+00  4.7099591e-05 -5.6974512e-01  5.1378646e+00
  2.6291928e+00  7.7473440e+00  6.9872122e+00  6.4953952e+00
  6.0957136e+00  3.3711264e+00  2.5484591e+00  1.2927063e+00]",Sadness
1861,"[-5.6926593e+02  8.2898064e+01  4.6018901e+00  3.4596283e+01
  1.0068280e+01  6.6232424e+00 -7.0633183e+00  1.4905661e+01
 -7.1879478e+00  1.1698999e+01 -6.6654220e+00  8.6768589e+00
 -6.4846869e+00  7.4136848e+00 -1.4154563e+00  4.6287603e+00
 -4.7076402e+00  4.9755087e+00 -7.3851695e+00  3.3716285e+00
 -2.4087920e+00 -1.4649487e-01 -6.0052052e+00  2.8062141e+00
 -6.0168591e+00 -2.0778601e+00  2.0697718e+00 -2.8364866e+00
 -3.4710708e+00 -2.6550875e+00 -2.0265937e+00 -6.9592977e-01
 -2.8793199e+00  3.0584121e+00  2.0828736e+00  5.2548018e+00
  7.2337046e+00  3.9238334e+00  6.5347900e+00  5.8536658e+00]",Sadness
1862,"[-6.1247430e+02  6.2308765e+01  1.7219147e+01  4.2968578e+01
  9.7658463e+00  1.8146555e+01 -2.3782797e+00  1.7409527e+01
 -5.2276378e+00  9.8775444e+00 -1.5929756e+00  1.4799143e+01
 -5.2929897e+00  1.2705397e+01  2.8991514e-01  7.9074254e+00
 -3.7480135e+00  7.4359727e+00 -5.1348276e+00  4.0522919e+00
 -1.9828811e+00  2.8642082e+00 -4.2911606e+00  3.8985448e+00
 -1.7357433e+00  7.4570113e-01  1.7335817e+00 -8.7463135e-01
 -8.5426885e-01 -7.1223533e-01  1.1988053e+00  8.0060607e-01
  6.7702436e-01  4.8970184e+00  4.0187073e+00  5.0229645e+00
  5.2294774e+00  6.7063942e+00  2.8380404e+00  3.9425290e+00]",Sadness
1863,"[-5.6346570e+02  6.7885086e+01  7.6436734e+00  4.1744663e+01
  1.0588929e+01  1.0335208e+01 -9.4683046e+00  1.7115192e+01
 -4.9205260e+00  5.1807570e+00 -1.5122864e+00  9.6753836e+00
 -6.8144569e+00  1.4417171e+01 -1.2300571e+00  8.8816957e+00
 -3.4992204e+00  4.5448680e+00 -5.8866611e+00  1.8180354e+00
 -3.0213475e+00  2.8439131e+00 -5.9366865e+00  3.0363226e+00
 -1.4181019e+00 -1.2924484e+00  9.8421699e-01 -1.9375765e-01
  1.4048594e-01  1.3445139e+00  2.7113326e+00  1.1465280e+00
  4.4554494e-02  1.9594755e+00  3.3548563e+00  4.2654729e+00
  4.9034634e+00  4.8784542e+00  7.1319246e-01  6.2791967e-01]",Sadness
1864,"[-5.9050250e+02  8.5642258e+01  1.4409191e+01  3.2474350e+01
  4.1709146e+00  1.2251680e+01  3.4054856e+00  1.1302547e+01
 -1.0189106e+01  1.1119371e+01 -3.4638257e+00  3.0913382e+00
 -3.5897388e+00  9.8404846e+00 -8.4591812e-01  6.0563016e+00
 -1.8309962e+00  5.2780771e+00 -4.3013806e+00  2.3801091e+00
 -1.0422608e+00  9.1371226e-01 -3.7923193e+00  3.6739943e+00
 -3.6363950e+00 -1.0552295e+00  3.3822505e+00 -2.5213614e+00
 -1.6975731e+00  4.1842553e-01  9.4041783e-01  6.1872778e+00
  4.4249272e+00  1.0271206e+01  6.5414848e+00  7.8642311e+00
  5.0555320e+00  2.2830620e+00  4.8707104e+00  1.7177616e+00]",Sadness
1865,"[-5.5142963e+02  9.4166153e+01  5.9909964e-01  2.0528301e+01
 -4.4047600e-01  4.7008815e+00 -8.4475899e+00  1.4506321e+01
 -8.0932064e+00  8.9488449e+00 -7.3284254e+00  8.2095957e+00
 -6.8314748e+00  9.4637442e+00 -6.3783479e+00  4.2637877e+00
 -6.1705275e+00  3.7766342e+00 -8.3762932e+00 -6.8995044e-02
 -3.8975916e+00 -3.6445837e-02 -7.0816088e+00  1.7640278e+00
 -5.5779791e+00  2.6218237e-02 -1.2144501e-01 -9.3698865e-01
 -4.2507586e+00 -2.8817720e+00 -1.5922873e+00  7.5261015e-01
 -3.3657789e+00  3.3344963e+00  1.7143761e+00  5.9511061e+00
  6.4037895e+00  5.3043933e+00  5.1837163e+00  1.8395134e+00]",Sadness
1866,"[-5.6275012e+02  9.0048576e+01  5.9568944e+00  3.1860624e+01
  2.0185008e+00  1.0401019e+01 -1.4262567e+00  1.3106848e+01
 -1.0854909e+01  8.0919657e+00 -8.2169695e+00  1.9337265e+00
 -8.0346546e+00  8.1082258e+00 -4.6352019e+00  4.1141682e+00
 -4.6473637e+00  6.1256442e+00 -5.6345668e+00  5.6370968e-01
 -3.3900433e+00  9.9491917e-02 -7.8934016e+00  1.9074680e+00
 -6.9855456e+00 -1.4311819e+00  3.2713699e+00 -2.4894006e+00
 -3.1705737e+00 -5.6148845e-01 -3.4667807e+00  1.3794269e-01
 -4.6921573e+00  1.5593489e+00  4.8562682e-01  5.2228823e+00
  6.2811322e+00  4.4344440e+00  5.8499513e+00  3.8595221e+00]",Sadness
1867,"[-5.4450482e+02  8.1715912e+01  8.2125978e+00  3.7668468e+01
 -8.3251664e-04  1.0218274e+01 -3.6198196e+00  8.8773909e+00
 -1.0899876e+01  3.8625474e+00 -4.2834487e+00  1.7097964e+00
 -9.6759748e+00  9.6921988e+00 -4.0598698e+00  3.2274468e+00
 -3.5010464e+00  5.5850515e+00 -7.8117695e+00 -2.6620498e-01
 -2.9891787e+00 -4.8979606e-02 -7.4669204e+00  1.7737454e+00
 -6.5141659e+00 -3.3977445e-02  5.8380097e-01 -1.6850069e+00
 -1.3479264e+00  3.1012750e+00  4.5968952e+00  2.7637513e+00
  1.6732789e+00  4.3291583e+00  4.3494506e+00  7.4931784e+00
  3.5088036e+00  3.8079083e+00  7.7484190e-01  1.1075987e+00]",Sadness
1868,"[-5.5535980e+02  8.3744972e+01  5.6003609e+00  3.4599670e+01
  4.3518691e+00  1.0737437e+01 -2.9818835e+00  1.1733044e+01
 -9.3408308e+00  4.7825789e+00 -6.1781130e+00  3.9938402e+00
 -8.2371540e+00  1.2321770e+01 -3.1912901e+00  3.3273110e+00
 -2.5869219e+00  4.5019765e+00 -8.0470991e+00 -5.3234124e-01
 -2.4885478e+00  2.1731505e-01 -6.5230203e+00  3.1976781e+00
 -5.7103543e+00  1.4209359e+00  6.3782102e-01 -4.2590632e+00
 -4.9890447e+00 -2.1431208e+00  1.6847268e+00  2.8963308e+00
  4.0832744e+00  9.1641006e+00  6.5823798e+00  8.3741522e+00
  2.8773313e+00  4.6750321e+00  3.9257042e+00  3.0706327e+00]",Sadness
1869,"[-5.4510138e+02  9.7082451e+01  1.2642911e+01  7.4389291e+00
 -2.6088586e+00  1.2546267e+01 -5.2068076e+00  6.7309914e+00
 -9.7171612e+00  1.1875937e+01 -1.4303353e+00  2.0407219e+00
 -5.2044382e+00  9.9117136e+00 -5.6424117e+00  5.4285645e+00
 -5.2783518e+00  1.6809671e+00 -5.3806500e+00  5.0594831e-01
 -2.6804447e+00 -2.3247347e+00 -5.6208091e+00  2.2007897e+00
 -6.2426767e+00 -9.7613370e-01  1.4277935e+00 -9.2553443e-01
  5.1813379e-02  3.6201268e-01 -1.4035076e+00  2.4612222e+00
 -2.8676589e+00  6.3116424e-02 -1.7067784e+00  2.8263414e+00
  3.9221456e+00  6.7805905e+00  8.5911245e+00  5.2916050e+00]",Sadness
1870,"[-5.4968243e+02  9.2889725e+01  1.5013071e+01  8.0827532e+00
 -5.7070417e+00  1.4776961e+01 -5.3850446e+00  8.6077557e+00
 -8.9877710e+00  1.3364157e+01 -1.2637407e+00  1.9997081e+00
 -3.8724267e+00  9.4546747e+00 -5.4824767e+00  5.7703371e+00
 -5.5610271e+00  3.5622079e+00 -5.7692990e+00  1.4718245e+00
 -4.0140438e+00 -1.5042658e+00 -4.9760656e+00  3.8757998e-01
 -5.4278336e+00 -1.4300532e+00  1.6466841e+00 -7.3687762e-01
  1.1392000e-01  1.9438030e+00  1.0576081e+00  7.7084131e+00
  4.4897084e+00  8.5744686e+00  7.1617818e+00  8.3071585e+00
  6.2630339e+00  2.3723965e+00  1.8290972e+00 -1.2121493e+00]",Sadness
1871,"[-5.2701617e+02  8.2364128e+01  1.2366885e+01  1.0390682e+01
 -6.0168328e+00  1.4630183e+01 -5.5989227e+00  7.5276423e+00
 -9.8601809e+00  1.1327426e+01 -2.9186804e+00  6.2391095e+00
 -1.0683008e+01  1.5085825e+01 -7.7187018e+00  7.7951622e+00
 -7.7166805e+00  5.1127315e+00 -8.0957718e+00  1.9471742e+00
 -4.8673105e+00 -4.2835027e-01 -5.1415272e+00  3.4875448e+00
 -6.2574811e+00  1.4697079e-01 -1.2222818e+00 -2.6145668e+00
 -3.0772080e+00  1.0871146e+00 -1.1199266e+00  6.4996469e-01
 -1.9058399e+00  1.8778946e+00 -1.9506888e-01  4.9239421e+00
  4.1950951e+00  7.3048162e+00  6.0847697e+00  6.4637160e+00]",Sadness
1872,"[-5.2806830e+02  8.1902695e+01  1.1893417e+01  9.1140194e+00
 -6.0897536e+00  1.5443380e+01 -6.5045352e+00  9.9093475e+00
 -8.6509371e+00  1.1117586e+01 -2.0743582e+00  4.3151469e+00
 -8.1853228e+00  1.4058509e+01 -7.4820986e+00  7.1927152e+00
 -8.0691137e+00  3.2569816e+00 -1.0180495e+01  1.1672480e+00
 -5.8283286e+00  9.0311565e-02 -5.6680465e+00  2.0645757e+00
 -5.0633054e+00  6.8099671e-03 -8.4984368e-01 -4.3105888e+00
 -4.1904454e+00 -7.1985543e-01 -2.5392146e+00  1.3853178e+00
  1.2923472e+00  6.2228808e+00  4.8707452e+00  8.6591673e+00
  4.7822218e+00  6.2405548e+00  4.6107941e+00  3.7470310e+00]",Sadness
1873,"[-5.8108954e+02  6.8224915e+01  1.0378244e+01  4.2530842e+01
  1.3074250e+01  8.6017466e+00 -2.4533710e+00  1.3650922e+01
 -6.3048992e+00  8.8305006e+00 -6.9142032e+00  7.1518903e+00
  1.4885795e+00  9.4487810e+00  2.6773212e+00  6.9395075e+00
 -1.5622643e+00  5.1472964e+00 -2.4616876e+00 -1.7877277e-02
 -5.3764784e-01  2.3464444e+00 -6.7023635e+00  1.0947453e+00
  1.3498826e+00 -3.4489840e-01  6.0319777e+00  4.3336449e+00
  3.4696708e+00  2.4134026e+00  2.4113553e+00  3.2914712e+00
 -1.6039741e-01  3.9435339e+00  2.7173836e+00  4.0959802e+00
  3.3403728e+00  4.0971346e+00  3.8885274e+00  1.8408811e+00]",Sadness
1874,"[-5.6341779e+02  7.0748116e+01  1.3672440e+00  4.4419003e+01
  8.7240257e+00  8.3873644e+00 -7.4714985e+00  1.4778421e+01
 -1.2700841e+01  1.0415737e+01 -1.4098694e+01  5.3020864e+00
 -4.8958302e+00  8.1040592e+00 -4.3064961e+00  5.1917753e+00
 -2.6664388e+00  5.9212189e+00 -6.7031240e+00 -1.1127992e+00
 -4.5684609e+00  5.5238086e-01 -1.0964604e+01  1.7871445e+00
 -2.4839213e+00 -2.6727834e+00  1.1512710e+00  1.3550764e+00
 -2.9547095e+00 -3.4065924e+00 -7.3838627e-01 -2.2774024e+00
 -4.6870904e+00 -2.2800921e-01 -6.0458130e-01  5.5164752e+00
  5.8530045e+00  5.7540884e+00  5.2349496e+00  2.1428723e+00]",Sadness
1875,"[-5.46510925e+02  6.79288101e+01  3.86717153e+00  4.28667564e+01
  9.22538280e+00  8.87720299e+00 -7.04395151e+00  1.26844425e+01
 -7.22917604e+00  5.37867689e+00 -1.17814655e+01  7.55767441e+00
 -7.90354109e+00  9.98802185e+00 -3.80627918e+00  6.29905844e+00
 -3.95748305e+00  6.41417599e+00 -7.09906435e+00 -2.14204788e+00
 -4.01783705e+00  3.19063306e+00 -9.39832497e+00  1.49572599e+00
 -2.66292477e+00  5.56873024e-01 -1.75272942e+00 -1.20387733e+00
 -2.82752371e+00 -1.94459367e+00  1.55409992e+00  1.64889336e+00
  9.15510654e-01  2.79275393e+00  3.33835125e-01  4.07889891e+00
  1.69751024e+00  7.02450323e+00  3.15726638e+00  4.37709045e+00]",Sadness
1876,"[-5.51938110e+02  9.18826828e+01  2.85337281e+00  2.08278542e+01
  8.53869468e-02  5.50822639e+00 -9.10260487e+00  1.41101475e+01
 -8.43634510e+00  9.45434856e+00 -7.50278950e+00  7.33618498e+00
 -7.24245071e+00  9.85429573e+00 -5.72949409e+00  3.47269821e+00
 -5.86617804e+00  4.03134060e+00 -7.96039772e+00 -4.71641630e-01
 -3.52286863e+00  3.16196114e-01 -8.63592720e+00  1.55544710e+00
 -6.16666985e+00 -9.85112011e-01 -1.30101576e-01 -3.32731307e-01
 -3.25961709e+00 -1.51398301e+00  1.27409256e+00  3.05993247e+00
  5.04415333e-01  6.32311296e+00  6.58929062e+00  1.04964905e+01
  1.02455435e+01  7.60297823e+00  7.17610931e+00  2.04886580e+00]",Sadness
1877,"[-5.4597327e+02  6.6173058e+01  3.2891917e+00  4.1537350e+01
  6.7188296e+00  6.5007019e+00 -8.3449059e+00  1.2679458e+01
 -6.5212045e+00  4.9836345e+00 -1.1034741e+01  5.7154016e+00
 -9.1485367e+00  1.0978135e+01 -2.8463113e+00  5.4352107e+00
 -2.6378019e+00  6.2200670e+00 -7.8341932e+00 -1.2101725e+00
 -3.4033670e+00  2.1555634e+00 -9.3954105e+00  2.8547320e+00
 -3.2530234e+00 -9.8071593e-01 -1.5410489e+00 -1.4203159e+00
 -2.9921603e+00 -1.4764862e+00  2.1190653e+00  2.0228438e-01
  1.1108783e+00  2.3395953e+00  3.8455319e+00  5.5756974e+00
  4.0023260e+00  7.4912300e+00  2.0531902e+00  4.1976485e+00]",Sadness
1878,"[-6.15873657e+02  1.05436005e+02  2.44513969e+01  2.75680733e+01
  1.09093313e+01  1.08575935e+01  2.22700626e-01  1.77856045e+01
 -1.04130201e+01  1.22380228e+01 -9.65251827e+00  5.74545527e+00
 -6.99588442e+00  6.14953518e+00 -3.44517517e+00  1.83460820e+00
 -3.80344272e+00  1.55414259e+00 -4.18466187e+00 -3.83489639e-01
 -6.80153608e+00 -1.28309166e+00 -9.03726387e+00  1.03487062e+00
 -2.25691557e+00 -3.03277552e-01 -2.75590229e+00  8.46409202e-01
 -1.00345552e+00 -3.31051922e+00 -5.10103559e+00  1.08854628e+00
 -4.11464882e+00 -1.90269554e+00 -1.56140661e+00  2.56375408e+00
  3.98645020e+00  1.50027001e+00  6.41747952e+00  2.69502139e+00]",Sadness
1879,"[-6.18235596e+02  1.11128067e+02  2.49768925e+01  2.86244125e+01
  8.64820671e+00  1.21199656e+01 -1.70656371e+00  1.87784023e+01
 -1.36276255e+01  1.16682482e+01 -1.22597885e+01  6.16591644e+00
 -1.14682379e+01  5.00902224e+00 -3.99301124e+00  3.37003732e+00
 -4.79487991e+00  3.79613423e+00 -4.22222662e+00  5.39048731e-01
 -7.33582258e+00  5.92444599e-01 -9.87983418e+00  3.17830348e+00
 -1.63622355e+00  1.30511713e+00 -8.29071403e-01  3.90947509e+00
 -6.98042214e-01 -2.53627086e+00 -5.62099123e+00  2.17847610e+00
 -5.10940790e+00 -5.71707070e-01 -1.86936998e+00  4.60829496e+00
  3.04172659e+00  3.15795326e+00  4.90863562e+00  3.02538252e+00]",Sadness
1880,"[-5.9409668e+02  1.1122717e+02  2.3422413e+01  2.4134190e+01
  3.2853315e+00  7.9185123e+00 -5.4083905e+00  1.7192999e+01
 -1.5241341e+01  1.0807956e+01 -1.1067769e+01  6.9974480e+00
 -1.1911460e+01  4.4857888e+00 -2.2280138e+00  3.1203406e+00
 -6.6288071e+00  1.8661060e+00 -6.2196817e+00 -1.9307499e+00
 -8.9515848e+00 -9.5755935e-01 -8.4137764e+00  2.2594123e+00
 -5.4498988e-01 -1.6199951e+00 -2.0746360e+00  3.5362453e+00
 -3.8469694e+00 -2.7614579e+00 -6.3107400e+00 -8.9775383e-01
 -2.0178864e+00 -2.0229062e-01  4.3541765e+00  5.5671105e+00
  7.4966702e+00  4.2853584e+00  8.5475473e+00  1.9048396e+00]",Sadness
