,feature,class
1081,"[-4.4758752e+02  4.3345276e+01 -1.1621924e+01  8.7929688e+00
 -4.9966702e+00 -6.6015954e+00 -3.7675436e+00 -4.9067845e+00
 -2.1396030e+01  8.3293009e+00 -1.7170841e+01 -9.6724832e-01
 -5.1996279e+00 -6.4299840e-01 -3.5042050e+00  2.3437421e-01
  2.0696437e+00  6.2737260e+00  5.0262027e+00  9.7254477e+00
  1.2290883e+01  1.1631369e+01  9.7669268e+00  7.8064547e+00
 -4.4523711e+00 -2.5491440e+00 -4.1852751e+00 -5.2748857e+00
 -1.0990528e+00 -4.6224837e+00 -4.5841417e+00 -5.0322948e+00
 -2.1282279e+00 -1.9685982e+00 -3.2119946e+00 -2.7979162e+00
 -1.1660722e+00 -2.6398361e-01 -7.9763168e-01 -1.4311942e+00]",Sadness
1082,"[-6.4448694e+02  8.0749786e+01  2.9616863e+01  2.9341539e+01
  7.8084856e-01  2.2291922e+01  2.3135283e+00  1.9210972e+01
 -8.6392498e+00  1.1926267e+01 -8.4773092e+00  1.0365212e+01
 -2.8484523e+00  8.8599167e+00  9.6040750e-01  8.2848082e+00
 -6.4099269e+00  6.7300777e+00 -4.8412232e+00 -7.6062232e-03
 -7.4512243e+00  1.0812219e+00 -6.0213552e+00  1.3215852e+00
  2.6096909e+00  8.3124566e-01 -2.8748119e-01  2.7674518e+00
 -1.6110651e+00  9.5192209e-02 -5.1371126e+00  1.2593495e+00
 -2.4115641e+00 -1.0227828e+00  6.0480899e-01  1.7034698e+00
  2.4251096e+00 -2.4440816e-01  6.6725712e+00  9.2969972e-01]",Sadness
1083,"[-4.6741833e+02  5.3675064e+01  3.1376708e+00  7.6887484e+00
 -1.4432523e+00 -1.0252665e+00  7.9970956e-01 -3.9048169e+00
 -1.7554779e+01  3.8384633e+00 -1.4412124e+01 -1.2615496e+00
 -5.5379252e+00 -3.8872322e-01 -2.5215418e+00 -1.3690542e+00
  4.6305963e-01  3.4148049e+00  7.7919936e-01  5.3553629e+00
  4.2871585e+00  4.3385243e+00  2.8479426e+00  5.4286838e+00
  1.3471115e+00  5.0124087e+00  4.5703425e+00  1.2299633e+00
  1.2900016e+00 -1.7093406e+00 -1.6208079e+00 -2.6020885e+00
 -1.2163161e+00 -2.4144106e+00 -2.0104482e+00 -2.0345545e+00
 -2.2429013e+00 -2.6033300e-01 -8.6277711e-01 -5.0902367e-01]",Sadness
1084,"[-5.3207288e+02  3.8429066e+01  1.0885988e+01  1.5242006e+01
  3.1156290e+00 -6.8258293e-02 -3.7987130e+00 -5.3410167e-01
 -1.7018290e+01  3.5590405e+00 -1.3854100e+01  3.2118378e+00
 -6.5206623e-01  5.9771997e-01  6.1802280e-01  4.2110538e+00
  2.1109405e+00  2.7032325e+00 -1.8444757e+00  4.0676594e+00
  1.9659829e+00  3.3447456e+00  3.3757188e+00  3.9290636e+00
  1.7623398e+00  3.5299232e+00  5.6399590e-01 -1.9477402e+00
 -1.1514570e+00 -2.2888973e+00 -2.0111659e+00 -2.2514207e+00
 -2.8505864e+00 -2.3668072e+00 -2.7380247e+00 -2.2904360e+00
 -7.0840818e-01 -7.1859348e-01 -2.0389490e-01 -3.5211465e+00]",Sadness
1085,"[-5.4974762e+02  5.6275574e+01  3.0774674e+00  1.7369890e+01
  4.3863029e+00 -1.5469406e+00 -2.5114284e+00  1.1788470e-01
 -1.6845894e+01  3.0267730e+00 -1.2367630e+01  2.2623107e+00
 -3.3814518e+00  6.1479723e-01  9.5014125e-01  3.6221623e+00
 -1.3461877e-01  4.5153461e+00 -2.8688943e+00  1.4947526e+00
  2.5228446e+00  3.2286046e+00  2.7918549e+00  4.1592684e+00
 -1.3910196e+00  2.5672259e+00  2.4538496e+00  2.4908011e-01
  1.9728426e+00  1.8910042e+00  7.4442536e-01  6.6454273e-01
 -3.1901939e+00 -3.1767607e+00 -2.5339158e+00 -1.4907134e+00
 -3.1063029e-01 -2.8672445e+00 -9.0817887e-01 -1.4332033e+00]",Sadness
1086,"[-5.3324170e+02  5.2168831e+01  1.9062058e+00  1.6320822e+01
  1.2673627e+00 -2.5692370e+00 -4.5699310e+00  7.0717096e-02
 -1.3294987e+01  2.4719272e+00 -1.5550262e+01  1.6207641e+00
 -2.7327907e+00  1.8640274e+00 -1.1418079e+00  5.2135134e+00
  3.1955254e+00  5.1875858e+00  4.9283576e+00  1.0679623e+01
  5.3840470e+00  6.3470798e+00  2.6554825e+00  4.8996833e-01
 -2.5433390e+00 -1.5232089e-01 -2.6842966e+00 -2.8155692e+00
 -1.3500818e+00 -3.1125515e+00 -2.0058651e+00 -1.1892136e+00
 -2.0672433e+00 -4.3624105e+00 -3.0534122e+00 -1.8512261e+00
 -4.6189046e-01 -7.6131612e-02  1.9640064e-01  9.4993019e-01]",Sadness
1087,"[-4.8538416e+02  6.8888779e+01  1.0473735e+01  1.4294461e+01
 -4.3837395e+00  1.2909231e+00 -4.3455925e+00 -3.3126700e+00
 -1.8381809e+01  3.1267302e+00 -1.5959857e+01  2.4722457e+00
 -2.2920899e+00  1.4725729e+00  2.3236823e+00  9.3584329e-01
 -1.8127469e+00  2.7286661e+00 -5.3395419e+00  6.6193223e-01
  1.1042666e+00  3.6699963e+00  4.6666617e+00  5.2031169e+00
  4.6274767e+00  7.4969721e+00  5.3524990e+00  1.6937329e+00
  3.0384212e+00 -2.9563776e-01 -9.8520869e-01 -1.4605131e+00
 -2.2454989e+00 -3.0905776e+00 -2.2738936e+00 -2.5785859e+00
 -1.8553575e+00 -3.0120015e+00 -2.2518623e+00 -2.8699529e+00]",Sadness
1088,"[-5.2258466e+02  5.8462856e+01  6.8110847e+00  1.5313457e+01
  6.4157021e-01  1.0628614e+00  5.6661499e-01 -3.1887488e+00
 -1.5440765e+01  9.0538532e-01 -1.1027467e+01  3.3689193e-02
 -2.7739978e+00  3.6202601e-01 -1.4890033e+00  2.0333145e+00
  2.6719472e-01  2.6589153e+00  2.2950027e+00  5.1034603e+00
  6.1786451e+00  8.0317163e+00  9.8656788e+00  1.0010361e+01
  5.1236725e+00  5.5748296e+00  2.1110864e+00 -2.6692889e+00
 -1.8246312e+00 -2.6054018e+00 -7.5407016e-01 -1.9917868e+00
 -2.0062366e+00 -4.7536311e+00 -3.0307970e+00 -1.7648742e+00
 -1.2384498e+00 -2.5154123e+00 -2.3224609e+00  6.0724989e-02]",Sadness
1089,"[-2.5531215e+02  1.2479647e+02 -2.5997688e+01  6.6704292e+01
 -1.8697403e+01  1.6355698e+01  1.0193390e+00 -7.0330710e+00
 -1.9127319e+00 -2.6261330e+00  3.0418763e+00 -1.0031343e+01
  8.5613947e+00  4.5177517e+00  4.5961982e-01 -8.3317509e+00
 -2.2316267e-01 -5.3816743e+00 -7.6124158e+00  5.5980134e+00
 -5.3625169e+00  4.0121775e+00  7.6772845e-01 -1.7764817e+00
  1.1914372e+00 -1.6716501e+00  1.0705783e+00  1.6917665e-01
  2.8038931e+00  2.0403481e-01 -1.4650631e+00 -1.1059262e-01
  1.6304563e+00  1.9687040e+00  2.7404542e+00  1.9823558e+00
  1.0416533e+00  2.3143322e+00  2.1488731e+00  4.1057882e+00]",Sadness
1090,"[-5.2846027e+02  7.8794258e+01  1.3475123e+01  1.3947164e+01
 -4.8779078e-02  2.9973671e-01  1.7638304e+00  1.2347957e+00
 -1.8485697e+01  1.4256582e+00 -1.0640161e+01  3.4535158e+00
 -3.1458414e+00  5.9061730e-01  1.3366051e+00  3.5203006e+00
 -3.3421427e-01  3.0832584e+00 -2.2693250e+00  4.3731895e-01
  1.0382564e+00  4.4014463e+00  2.9664140e+00  2.6825862e+00
  1.8445388e+00  3.9461963e+00  4.1829906e+00  2.1524072e+00
  4.1331210e+00  1.9337387e+00 -4.9265036e-01 -2.1304371e+00
 -1.8190649e+00 -2.2614195e+00 -2.1302514e+00 -1.6409136e+00
 -1.1783499e+00 -3.6843534e+00 -1.6600312e+00 -1.6785601e+00]",Sadness
1091,"[-5.5718982e+02  3.9502796e+01 -1.3499562e+01  1.0551425e+01
  3.1129947e+00  1.3309239e+01 -1.4138648e+01 -3.2654858e-01
 -1.6922901e+01 -2.7116776e+00 -1.2879564e+00  1.5293185e+00
 -9.2952843e+00  3.4172544e+00 -6.7152876e-01  9.5733368e-01
  5.4419941e-01 -9.7231191e-01  8.0370456e-01 -1.2237672e+00
 -5.8641114e+00 -2.7287786e+00 -2.8233452e+00 -5.0850592e+00
 -6.0265813e+00 -6.6576624e-01 -3.1990211e+00 -1.2786597e+00
 -1.8931684e+00  5.9744900e-01  2.3706362e+00  6.1707196e+00
  8.5616388e+00  6.3726916e+00  6.4627676e+00  4.1491466e+00
  2.1525300e+00 -2.3013400e-01  5.8366096e-01  9.7591710e-01]",Sadness
1092,"[-6.12548645e+02  7.00533524e+01 -1.77441330e+01  1.19956779e+01
  1.12579012e+01  4.84268856e+00 -1.14628315e+01 -5.07992554e+00
 -1.80940113e+01  4.28229988e-01  2.65746593e+00 -3.08061409e+00
 -4.97712946e+00  3.84743643e+00 -3.57173979e-02  3.51593882e-01
  4.78915215e+00 -8.85063589e-01 -1.46203959e+00 -4.27015829e+00
 -8.40765572e+00 -1.74898636e+00 -2.21558928e+00 -6.68749237e+00
 -4.42645550e+00 -1.74336362e+00 -3.79247665e+00 -2.84761691e+00
 -2.58358049e+00  8.50641847e-01  6.68412638e+00  1.08353653e+01
  1.16850395e+01  8.59781933e+00  5.42095280e+00  7.72467971e-01
 -1.48401149e-02  2.95518994e-01  1.79927540e+00  2.04505181e+00]",Sadness
1093,"[-6.2934619e+02  6.7147560e+01 -1.6645021e+01  1.9196058e+01
  9.9038887e+00  8.1601629e+00 -8.4390478e+00 -2.4257037e-01
 -1.8488512e+01  3.1601169e+00  6.2478828e+00 -3.1432495e+00
 -4.4148378e+00  4.3177919e+00 -7.6768422e-01 -1.1826241e+00
  8.1196022e-01  1.9541661e+00  2.3963752e+00 -2.6187253e+00
 -6.8904819e+00 -9.2285848e-01 -3.3127820e+00 -4.4538145e+00
 -1.8964103e+00 -2.1806386e+00 -1.7957553e+00 -3.0805931e+00
 -2.7512908e+00 -3.4550579e+00 -1.3687457e+00 -6.7518651e-01
 -1.1721895e+00  2.8807917e+00  3.9609122e+00  6.1051021e+00
  8.4542198e+00  3.4750879e+00  3.1577795e+00  2.6463109e-01]",Sadness
1094,"[-6.4287433e+02  7.8680611e+01  2.8566629e+01  3.4064743e+01
  1.5570240e+00  2.4740969e+01  4.0922901e-01  1.6776226e+01
 -1.2059955e+01  1.1979921e+01 -9.0302429e+00  1.1052650e+01
 -5.3443351e+00  9.9821205e+00  2.0092168e+00  7.7723598e+00
 -6.2416248e+00  9.9612675e+00 -3.9015155e+00  2.4396876e-01
 -4.1587830e+00  3.1231804e+00 -8.5660944e+00  2.7494152e+00
 -1.2334025e+00  1.7994851e+00 -1.2695163e-01  2.1677976e+00
  7.7961338e-01 -4.6333319e-01 -4.4129505e+00  7.6074100e-01
 -3.3722377e+00 -1.3115118e+00 -1.0612123e+00  6.2536206e+00
  2.3068647e+00  2.7537568e+00  4.9207406e+00 -5.1342750e-01]",Sadness
1095,"[-5.7241327e+02  7.3433479e+01 -1.2366492e+01  7.2063236e+00
  1.9877729e-01  4.9894152e+00 -7.6079926e+00  1.0911819e+00
 -2.1064772e+01 -3.3714685e+00  2.6128206e+00 -8.6865366e-01
 -8.5630674e+00  9.5073897e-01 -6.5665579e-01 -8.7278324e-01
  1.4254013e+00 -1.6973383e+00 -5.9916103e-01 -5.1277266e+00
 -8.6526546e+00 -4.5638018e+00 -2.8936198e+00 -7.1432319e+00
 -8.5797033e+00 -1.7185504e+00 -5.3112521e+00 -2.8119516e+00
 -2.7969973e+00  2.8710573e+00  6.5457025e+00  1.0854559e+01
  1.2970201e+01  8.1288300e+00  6.6433873e+00  1.8630238e+00
  2.0407281e+00 -5.4820675e-01  2.9801223e+00  1.5620795e+00]",Sadness
1096,"[-5.8101801e+02  6.4654442e+01 -1.6147266e+01  1.0104052e+01
  5.5179100e+00  6.3915372e+00 -4.8956938e+00  4.6942930e+00
 -1.8726198e+01 -4.0455408e+00  7.3097116e-01  1.3255597e+00
 -4.4577351e+00  4.1734821e-01 -7.5255549e-01 -1.6283934e+00
  2.6943774e+00 -7.0774543e-01 -7.4529862e-01 -5.1811266e+00
 -6.8679318e+00 -4.3247409e+00 -3.2691822e+00 -6.0938635e+00
 -7.9380021e+00 -2.8881576e+00 -2.5111227e+00 -1.9309691e-01
 -7.8014672e-01  4.9226375e+00  8.1929951e+00  7.4253492e+00
  7.9462895e+00  2.0731809e+00  3.0506170e+00  9.3198442e-01
  1.1065034e+00  1.3458477e+00  1.4171269e+00  1.6187088e+00]",Sadness
1097,"[-5.9392273e+02  5.9286392e+01 -1.0102611e+01  6.1305733e+00
  3.4696372e+00  1.6734492e+00 -1.9498348e+00  1.7365706e+00
 -1.5548385e+01 -5.6701145e+00  2.0451641e+00  2.6706882e+00
 -2.9815028e+00  1.0321497e+00  1.7745906e-01  2.2932352e-01
  3.4719343e+00  1.5998220e-01  1.1108400e+00 -3.2464235e+00
 -5.8243179e+00 -4.1621866e+00 -2.2277973e+00 -4.1494961e+00
 -5.7991948e+00 -1.5588698e+00 -2.5204051e+00 -1.9627552e-01
 -5.0274020e-01  3.7790614e-01  3.5508139e+00  5.6480398e+00
  6.8138485e+00  4.6152763e+00  2.7847743e+00  1.8085377e+00
  2.2691841e+00  6.4424670e-01  1.0887781e+00  1.3262814e+00]",Sadness
1098,"[-6.78711426e+02  5.12590218e+01  3.19056416e+00  1.32522917e+01
  8.59618282e+00  1.23157835e+01 -4.14047289e+00  5.32991505e+00
 -1.17567024e+01  2.46719432e+00  2.01848984e+00  1.36417902e+00
 -3.07068920e+00  6.59707165e+00 -4.44872946e-01  2.94565153e+00
 -1.27812076e+00 -3.57124478e-01  1.65046299e+00 -7.98522532e-01
 -5.27072287e+00 -1.35545707e+00 -2.40155911e+00 -2.92989492e+00
 -3.97292686e+00 -8.99858534e-01 -4.05015326e+00 -8.93747509e-01
 -1.89651179e+00 -1.78177285e+00 -1.81369388e+00 -1.70972848e+00
 -3.28581834e+00 -1.74706566e+00  1.32878435e+00  2.61039710e+00
  4.14520836e+00  4.49905109e+00  4.14561605e+00  3.01224899e+00]",Sadness
1099,"[-6.4055298e+02  8.2226593e+01 -1.1078729e+01  1.6240129e+01
  9.2062778e+00  5.9250040e+00 -1.2161303e+01  2.9557116e+00
 -1.6395760e+01 -8.1324615e-02  1.2657173e+00  6.5775644e-03
 -4.4120865e+00  7.3447037e+00 -1.2452132e+00  6.0517019e-01
 -4.6373007e-01 -2.0043550e+00  9.9464357e-01 -1.5596058e+00
 -6.3243089e+00 -2.1778479e+00 -5.0136867e+00 -5.0557728e+00
 -4.4051127e+00 -2.2539084e+00 -4.1046662e+00 -7.9768378e-01
 -1.5365072e+00 -1.5328758e+00 -1.5015779e+00 -3.4059880e+00
 -3.2663517e+00 -4.3659263e+00 -1.5108703e+00  1.9188560e+00
  6.9028735e+00  8.4875107e+00  9.6279621e+00  7.7926202e+00]",Sadness
1100,"[-2.2759322e+02  1.2181118e+02 -2.0552420e+01  6.4198898e+01
 -9.8253040e+00  2.2699163e+01 -1.4601341e+00  1.4467093e-01
 -2.9583335e-01  2.7636480e+00  7.0936503e+00 -9.6675425e+00
  1.3295647e+01  1.4177396e+00  3.2821186e+00 -4.9299760e+00
  1.8860505e+00  1.2608933e-01 -4.5347223e+00  7.0883970e+00
 -4.3785305e+00  6.3210559e+00 -3.4040290e-01  2.1619220e+00
  1.9461547e+00 -1.3118811e+00  5.2115502e+00 -3.1075718e+00
  4.1171718e+00 -3.9566480e-02 -5.9559560e-01  1.7054118e+00
 -8.6951977e-01  1.1377622e+00 -3.5279828e-01  8.9973027e-01
 -7.1462768e-01  8.9969766e-01  9.7792470e-01  8.1867558e-01]",Sadness
1101,"[-6.5038037e+02  8.7080696e+01 -1.3029561e+01  1.9752047e+01
  1.3930443e+01  9.2825880e+00 -9.1920328e+00  4.3451729e+00
 -2.0939119e+01  2.0402040e+00 -3.4933615e-01 -2.6526990e+00
 -3.1155899e+00  7.3085480e+00 -1.2487888e+00  2.1628976e-02
 -2.9395347e+00 -1.7016466e-01  3.3754375e+00 -2.5725524e+00
 -4.0962901e+00 -2.6522291e+00 -4.6096101e+00 -4.1378126e+00
 -1.6591843e+00 -4.3380361e+00 -3.5843873e+00 -7.3398107e-01
 -1.4940379e+00 -3.1151109e+00 -3.0250626e+00 -2.6186080e+00
 -3.3116794e+00 -2.8368049e+00 -1.3959775e+00 -4.2099276e-01
  2.8509350e+00  4.2246046e+00  6.8942571e+00  7.3363271e+00]",Sadness
1102,"[-6.6182855e+02  7.9975105e+01  3.4288583e+00  1.5261302e+01
  3.1930003e-01  1.1112065e+01 -9.6543179e+00  6.5618320e+00
 -1.4059894e+01  5.4146427e-01 -1.9731325e+00  2.3784606e+00
 -3.2234807e+00  4.0901070e+00 -2.9041829e+00  1.4506751e+00
 -2.6357157e+00 -2.1353400e+00  7.2368026e-01 -2.4790719e+00
 -5.1083679e+00 -4.3719416e+00 -3.2773228e+00 -2.9434915e+00
 -3.0437052e+00 -3.5516460e+00 -3.7764559e+00 -6.5688592e-01
 -2.7497215e+00 -3.4306014e+00 -1.7235228e+00 -3.4326010e+00
 -4.8509817e+00 -3.7663622e+00 -2.8784001e+00 -5.3528225e-01
  5.4886713e+00  6.6543350e+00  9.7129631e+00  8.4835587e+00]",Sadness
1103,"[-7.0261017e+02  7.7803413e+01  2.5855992e+00  1.2881398e+01
  1.1113406e+01  9.7697306e+00 -6.0939127e-01  4.0465970e+00
 -9.4721041e+00  8.0409974e-01  2.5999105e-01  5.0648537e+00
 -1.0976124e+00  2.8800533e+00 -6.3206738e-01  3.4433667e-02
  1.6049459e+00 -4.2708498e-01  6.3943291e-01 -2.0190580e+00
 -6.0316720e+00 -2.7174573e+00 -2.4723923e+00 -3.1228950e+00
 -2.8843598e+00 -2.2632041e+00 -1.8322467e+00 -6.7633545e-01
 -1.9178687e+00 -1.7960823e+00 -9.9721885e-01 -2.1196055e+00
 -1.1598978e+00 -4.1400414e+00 -2.9268827e+00 -2.6098030e+00
  1.1735215e+00  1.9936473e+00  4.0442863e+00  4.4824891e+00]",Sadness
1104,"[-7.16464111e+02  8.53491058e+01  1.06901214e-01  1.37718325e+01
  6.92603111e+00  1.14842806e+01 -4.47632360e+00  7.26417398e+00
 -9.25113487e+00  2.39638257e+00 -7.11798012e-01  5.99290609e+00
 -1.29672766e-01  4.49318886e+00 -2.63423562e+00  7.37999737e-01
  2.66847342e-01 -2.52129883e-01 -1.24566436e+00 -1.42246497e+00
 -4.82434940e+00 -3.84361815e+00 -1.56699979e+00 -1.90986812e+00
 -3.22005033e+00 -1.58351862e+00 -9.23800468e-01  2.83566087e-01
 -1.49948001e+00 -1.83340108e+00 -6.94134831e-01 -1.13705218e+00
 -1.03367460e+00 -4.21094131e+00 -2.89571261e+00 -1.28220391e+00
 -1.03202425e-02  7.62421310e-01  3.29042768e+00  2.69587183e+00]",Sadness
1105,"[-4.71800629e+02  1.50005407e+01 -1.49229469e+01  1.75221765e+00
 -6.26370335e+00 -1.05374117e+01 -1.30578566e+01 -4.15901279e+00
 -1.79959564e+01 -2.98074722e+00 -1.49953785e+01  3.53813934e+00
 -8.18596458e+00  7.68730521e-01  3.67011093e-02  2.60167289e+00
  7.88163900e+00  9.25179195e+00  4.50324059e+00  9.05874157e+00
  4.60456276e+00  6.26296377e+00 -1.53104508e+00  1.66528523e+00
 -3.30765176e+00 -1.86074018e+00 -1.06869566e+00  9.53967035e-01
 -2.32080078e+00 -1.66296732e+00 -1.96264744e+00  6.26274288e-01
 -7.56838381e-01 -4.55515504e-01 -1.56368352e-02  4.11723733e-01
  2.60037756e+00  1.80930197e+00  5.97619116e-01  1.20821321e+00]",Sadness
1106,"[-6.4931476e+02  7.6750366e+01  3.1787533e+01  3.3279003e+01
  1.2574725e+00  2.0502266e+01 -3.2507965e-01  1.4908373e+01
 -1.1437993e+01  1.2609383e+01 -7.7845821e+00  1.0237782e+01
 -5.1258912e+00  9.2836666e+00  2.6115038e+00  8.0530434e+00
 -5.5862675e+00  9.8683434e+00 -2.4164968e+00  7.4043751e-01
 -4.7815208e+00  2.6004770e+00 -6.8666844e+00  1.8703899e+00
 -3.1615525e-01  2.1456192e+00 -9.6467090e-01  1.7293483e+00
  8.2389683e-01 -1.2147845e+00 -5.3096557e+00  6.4297700e-01
 -4.0806842e+00 -1.5127488e+00 -2.6052771e+00  2.8196511e+00
 -3.2538769e-01  1.7117691e+00  4.3158512e+00  1.0221832e+00]",Sadness
1107,"[-5.1534888e+02  2.3328163e+01 -2.1821907e+01  1.0040066e+01
 -2.2199421e+00 -7.2807403e+00 -1.4526861e+01 -3.2880456e+00
 -1.2303414e+01 -1.8004462e+00 -1.3385645e+01  3.7751231e+00
 -5.2088327e+00  4.7656341e+00 -1.7430725e+00 -7.8230900e-01
  3.6404154e+00  9.1365995e+00  6.4408603e+00  7.5777936e+00
  7.8780403e+00  8.1453552e+00  6.1133560e-03  2.8229725e+00
 -1.4781208e+00  3.0675697e+00 -6.0817555e-02 -2.1203787e+00
 -2.0475385e+00 -1.8042454e+00 -1.5060129e+00 -1.7492863e+00
 -3.9589672e+00 -2.8154123e+00 -6.6092211e-01  1.3184165e+00
  5.3134519e-01  9.0296060e-01  1.2455316e+00  1.0493698e+00]",Sadness
1108,"[-5.12360291e+02  2.89793301e+01 -2.23920040e+01  1.74646053e+01
 -1.99944830e+00 -6.71887493e+00 -9.30613327e+00 -4.22621059e+00
 -1.37564306e+01 -4.21264601e+00 -1.38254690e+01  5.35260677e+00
 -6.14491367e+00  3.77093458e+00 -1.91887605e+00 -1.04734406e-01
  5.39076269e-01  3.94804764e+00  4.66827011e+00  5.64050198e+00
  6.46860218e+00  9.63268280e+00  3.98072243e+00  7.44405508e+00
  2.08942556e+00  3.50342488e+00  1.61944890e+00 -2.01371956e+00
 -3.81226563e+00 -2.77669978e+00 -9.63716388e-01 -1.69013715e+00
 -2.31372595e+00 -3.11049342e+00 -1.37224650e+00 -1.12350655e+00
  2.31624216e-01 -1.65520236e-01 -1.43405986e+00  3.05247866e-03]",Sadness
1109,"[-4.8843509e+02  2.6016884e+01 -3.0478979e+01 -1.6451728e+00
 -1.1016534e+01 -1.0205133e+01 -1.2027049e+01 -9.1613073e+00
 -1.4766375e+01 -1.5156215e+00 -1.1068358e+01  4.4956603e+00
 -1.0943212e+01  3.0913646e+00 -6.1771965e-01 -4.7078037e-01
  6.7991800e+00  1.2284259e+01  1.4804999e+01  1.0620810e+01
  5.1323552e+00  3.2289231e+00 -4.4702806e+00  2.6216946e+00
  1.5980552e+00  1.5318414e+00 -2.7037923e+00 -4.9324923e+00
 -4.8882122e+00 -1.9977438e+00 -3.5002999e+00 -4.1702313e+00
 -4.5451446e+00 -4.7630021e-01  2.5242231e+00  2.4515405e+00
  3.4403005e+00  4.0707998e+00  3.5049403e+00  2.9309022e-01]",Sadness
1110,"[-4.69796051e+02  3.50083008e+01 -3.03802090e+01  3.04217458e+00
 -4.12658501e+00 -1.22300205e+01 -1.53735170e+01 -1.10032625e+01
 -1.78414421e+01 -4.54303646e+00 -1.43788700e+01  3.31461966e-01
 -1.14757318e+01  3.08890438e+00 -1.48709178e+00 -3.64902687e+00
  2.65701747e+00  4.78817749e+00  7.80363274e+00  9.40183830e+00
  9.89831734e+00  1.46068316e+01  5.22653723e+00  3.89041042e+00
 -8.37579966e-01 -1.93297207e-01 -1.51599491e+00 -1.53655922e+00
 -2.51650667e+00 -3.18825746e+00 -2.69307089e+00 -1.77212763e+00
 -2.89898324e+00 -3.35717583e+00 -1.43290579e+00 -8.17255259e-01
  2.12844908e-01  1.15176463e+00  1.48409951e+00  1.18905926e+00]",Sadness
1111,"[-1.94901260e+02  1.13936493e+02 -1.96378536e+01  5.86652374e+01
 -2.75379634e+00  2.92542782e+01 -2.18983078e+00 -9.94662791e-02
 -3.93771678e-01 -8.48635554e-01  4.44066334e+00 -1.25512085e+01
  5.19968319e+00  5.31690836e-01  5.10597801e+00 -7.12702847e+00
 -8.76751691e-02 -1.31915212e+00 -6.58561802e+00  5.56761503e+00
 -4.38642788e+00  5.31476164e+00 -5.75160563e-01 -1.83792031e+00
  4.34176832e-01 -1.11171710e+00  3.19818902e+00 -3.07513261e+00
  2.21830630e+00  1.25579163e-01 -2.94484878e+00  1.42360079e+00
 -1.01518564e-01 -3.97197492e-02  3.83925653e+00  5.40452957e+00
  6.99229383e+00  8.20392799e+00  8.07230186e+00  7.51772928e+00]",Sadness
1112,"[-4.60713837e+02  2.81636505e+01 -2.40942936e+01 -5.89870262e+00
 -1.25966291e+01 -8.13117504e+00 -1.11318254e+01 -8.59251022e+00
 -1.60720768e+01  2.31816506e+00 -1.24479065e+01  3.56071353e+00
 -1.12005472e+01  9.82326865e-01  1.88556325e+00 -1.75578237e+00
  6.44357109e+00  1.29787731e+01  1.29525404e+01  1.36191740e+01
  6.65834856e+00  7.02961588e+00 -2.16391635e+00 -6.29408002e-01
 -1.12168992e+00 -6.40686572e-01 -2.18532538e+00 -1.91382134e+00
 -4.39096022e+00 -2.65821576e+00 -2.85550380e+00 -1.34615123e+00
 -1.50420511e+00  3.39035153e-01  2.23152757e+00  1.05279768e+00
  2.93151093e+00  1.45713365e+00  2.36430740e+00  2.33063340e+00]",Sadness
1113,"[-6.7517126e+02  3.8213531e+01  9.4554090e+00  1.7585098e+01
  6.6311231e+00  4.6734972e+00  2.9518235e-01  1.4523321e+00
 -6.9671960e+00 -5.3676799e-02 -7.8099508e+00  2.7082455e+00
 -2.2940996e+00  3.7871759e+00 -4.7188070e-01  6.8993294e-01
 -3.1444475e-01  2.4120047e+00 -2.6576221e+00  7.8775696e-03
 -5.7780761e-01  1.9000428e+00  4.7680938e-01  4.9809589e+00
  2.5891821e+00  4.5902219e+00  3.3315806e+00  5.1201105e+00
  2.3438948e-01 -2.3245215e+00 -4.1455503e+00 -2.7181828e+00
 -1.6440820e+00 -1.2733020e+00 -1.9729595e+00 -2.0168750e+00
 -1.9597309e+00 -1.6519889e+00 -1.5860678e+00 -1.0238637e+00]",Sadness
1114,"[-5.7396393e+02  3.6667004e+01  3.1351089e+00  2.2112873e+01
  5.7379255e+00  1.1483616e+00 -5.2693200e+00  6.1162287e-01
 -5.7005167e+00  1.5724171e+00 -9.7001638e+00  7.0224056e+00
 -3.7076030e+00  7.4382048e+00 -1.0612656e+00  1.1508954e+00
  1.3092134e+00  3.4478023e+00 -1.6035597e+00  1.2078756e+00
  3.4242621e-01  2.4253843e+00 -1.2350171e+00  6.8002944e+00
  1.8393414e+00  5.4144826e+00  4.3379025e+00  4.0902524e+00
  1.8725188e-01 -2.1819606e+00 -3.0758688e+00 -2.9413397e+00
 -9.1984844e-01 -2.1733937e+00 -1.3957155e+00 -1.2265266e+00
 -1.2977269e+00 -1.8425247e-01 -1.1447300e+00 -7.1546805e-01]",Sadness
