,feature,class
1551,"[-261.39453      91.133545    -26.04724      39.650105    -11.759322
    9.041295    -18.127441     -3.637901    -15.250625     -4.3126955
    4.371241    -15.042261      2.0687969    -3.8326309     8.899645
   -6.4062915     1.8537382     7.2458897    -3.5023513     3.2841272
   -2.8493657     3.7934194     1.4282261     6.3603687     3.964589
    1.6126761     4.9463153     1.9386313     6.171821      5.736012
    5.042579      3.3782039     4.5568213     3.7136855     3.7826703
    5.1946654     7.6683536     7.905475      2.7319288     0.94726384]",Happiness
1552,"[-2.3759163e+02  9.5072311e+01 -3.3384430e+01  6.5618439e+01
 -1.0747563e+01  1.6620882e+01 -2.5743059e+01 -2.6786892e+00
 -7.6953449e+00 -1.4182757e+01  1.7840998e+00 -1.1431869e+01
  4.7311177e+00 -5.2106504e+00  5.8118782e+00 -1.2143294e+01
 -4.7419734e+00  2.2814956e+00 -8.9363508e+00 -1.8362046e+00
 -2.7566350e+00  2.7497258e+00 -3.3572130e+00  4.3533444e+00
  1.8555768e+00  2.3903131e+00  5.7249584e+00  3.6775644e+00
  7.4805269e+00  2.7881086e+00  4.9667215e+00  7.9178028e+00
  9.8694773e+00  5.8639731e+00  5.4488311e+00  1.4718400e+00
  2.3373634e-01  3.6242061e+00  2.4018006e+00  4.1664915e+00]",Happiness
1553,"[-241.52608      80.416084    -36.377285     55.776974    -12.642586
    4.084509    -22.84888      -7.839708    -10.310237    -10.919817
    0.73374873  -10.592499      2.4673915    -2.8510985     8.179592
   -8.399306     -0.31752315    8.093288     -1.0800862     7.282585
    5.891912     12.377896      9.585123      9.987138      2.7221086
    1.7918551     4.40688       1.4955786     4.274619      0.704603
    1.6463716     1.4318486     2.8743386     1.0480715     1.2656152
    0.7186105    -0.9693068     0.7018333    -0.7551357     1.9637711 ]",Happiness
1554,"[-260.12814      99.87571     -37.880173     27.300903    -22.739897
    4.31131     -13.955698     -3.8534243   -13.975039     -9.864688
   -0.59479576  -13.172766      3.9030917    -2.7790248     9.934811
   -2.268104     11.105153     18.623995     -0.9067495     6.420553
    0.9483003     0.9898804     0.6638851     6.214553     -1.22624
   -2.781954      1.5970997    -1.8866161     5.4997263     1.4424667
    2.4694202     3.0444376     3.949045      4.956449      4.299344
    4.783844      1.5310756     2.2921846    -1.2394981    -0.63600355]",Happiness
1555,"[-3.04736816e+02  1.09761696e+02 -3.98599815e+01  3.46475449e+01
 -2.01076450e+01  9.63775444e+00 -1.37355862e+01 -2.71945739e+00
 -1.19129047e+01 -8.41667175e+00  2.37525201e+00 -1.29037237e+01
  1.99515319e+00 -7.82576180e+00  5.05002165e+00 -9.70148277e+00
 -3.52135611e+00  3.98912978e+00 -5.20954847e+00  3.94005203e+00
 -1.86249602e+00  4.68392706e+00 -6.06808841e-01  1.64541173e+00
 -1.17635876e-01  1.35089487e-01  3.72793341e+00  1.26073790e+00
  7.58535910e+00  9.13199604e-01  4.18187046e+00  7.10049343e+00
  7.71123934e+00  7.72855711e+00  5.22037363e+00  4.57410908e+00
  1.05402160e+00  2.05336285e+00  1.52814996e+00  3.46460867e+00]",Happiness
1556,"[-2.7867850e+02  1.0020182e+02 -4.0718838e+01  4.4038826e+01
 -1.6939873e+01  7.0432453e+00 -2.0574776e+01 -6.4121399e+00
 -1.1482143e+01 -9.5724669e+00 -2.5026998e-01 -8.6130695e+00
  3.9265819e+00 -1.2054246e+01  8.9500408e+00 -9.5029879e+00
 -6.1220579e+00  8.1292925e+00 -1.1132274e+00  7.4798183e+00
  2.1492496e+00  1.1292486e+01  4.2508264e+00  9.7160072e+00
  1.0729572e+01  4.0135059e+00  1.0492445e+01  4.3771644e+00
  5.5700979e+00  1.9654431e+00  4.4748610e-01  5.0749487e-01
  4.2345104e-01  3.0074424e-01 -1.1088283e+00  1.4323881e+00
 -6.5246738e-02 -8.2379454e-01 -5.1724219e-01  2.1266260e+00]",Happiness
1557,"[-5.1216852e+02  3.9704353e+01 -1.8079855e+01  3.5390425e+00
 -2.0284590e+01 -1.4441966e+00 -1.9222664e+01 -2.4837301e+00
 -2.3009516e+01 -7.5450641e-01 -3.3283973e+00 -4.4497128e+00
 -6.8164310e+00 -2.4675930e+00  5.4120898e+00  2.2408762e+00
 -1.5613190e+00  8.6251478e+00  7.7510948e+00  1.5326718e+00
  4.1573143e+00  8.2144117e+00  3.2684951e+00  4.3664846e+00
 -1.7686471e-01 -3.2551509e-01 -2.7374537e+00  6.2155044e-01
  1.9567051e+00  1.0161579e+00 -6.5864712e-01  1.8676170e+00
  1.7920313e+00  2.3922901e+00  6.7437136e-01 -1.3296502e+00
  1.3852526e+00  6.9616663e-01 -2.6423864e+00  2.3484187e-01]",Happiness
1558,"[-238.56416      98.812965    -35.783985     45.470676    -15.1986885
    2.8730776   -20.499582     -4.4448276    -8.802602    -13.172076
   -1.1216432    -7.214961      2.8172922    -6.6805906     8.346191
  -10.387394     -1.6610997     7.8312483    -7.2629056     2.4424093
   -2.1131794     6.0900874     4.1609974     4.7336025     2.7081792
   -0.46494606    2.1754687    -1.9261993     4.882888      2.3018417
    4.3480306     8.567436      6.189035      5.690335      3.84798
    0.8784746     0.4485396     2.220835      0.9331574     2.0835268 ]",Happiness
1559,"[-2.79829559e+02  6.85269394e+01 -9.81034317e+01  4.33929863e+01
 -3.85114326e+01  4.19646442e-01 -1.87796345e+01 -1.24294453e+01
  1.50274158e+00 -1.04474506e+01  4.85405922e-01 -9.14603519e+00
  3.53406429e+00 -6.19921494e+00  1.63494372e+00  3.59579206e+00
  9.19412136e+00  9.97931194e+00  1.10094757e+01  1.45622835e+01
  1.42964220e+00  6.81484413e+00 -2.72195339e-01  5.35920382e+00
  5.74249506e+00  2.13668203e+00  2.11307979e+00 -1.39780736e+00
  5.23168945e+00  1.55431831e+00  2.75179195e+00 -2.49979877e+00
 -6.26670182e-01  3.99685407e+00  1.30555260e+00  2.12579846e+00
  2.85369307e-01  1.16713440e+00 -1.97978580e+00 -1.07338524e+00]",Happiness
1560,"[-3.23503357e+02  8.82374420e+01 -8.08673248e+01  3.20699348e+01
 -3.45791702e+01  8.80435848e+00 -1.25747051e+01 -1.46276922e+01
 -6.13887835e+00 -1.61637783e+01 -4.15062237e+00 -1.57546539e+01
 -2.92661405e+00 -1.07862835e+01 -1.10736399e+01 -6.45175934e+00
  6.02134609e+00  9.65481567e+00  1.40672951e+01  2.02981548e+01
  7.53816223e+00  1.07612867e+01  7.00919628e+00  6.96056128e+00
  3.31875849e+00  3.10042500e+00  1.40934050e+00  6.95769787e-02
  4.88553524e+00 -3.57004595e+00  1.19222546e+00  1.38100755e+00
  2.08383465e+00  3.05115724e+00 -3.65970135e-01  1.44537449e+00
  1.80772185e+00  2.93463469e+00 -1.42757344e+00  5.33021927e-01]",Happiness
1561,"[-2.8074857e+02  7.4137794e+01 -6.7149628e+01  2.7958170e+01
 -2.8718035e+01  3.5360022e+00 -7.9512248e+00 -1.9727039e+01
 -8.9846191e+00 -6.5853124e+00 -4.0780497e+00 -1.0303612e+01
  3.2590494e+00 -4.6468353e+00 -1.5534028e+00 -2.5717711e-01
  8.9371471e+00  1.0498738e+01  1.2534401e+01  1.6270882e+01
  3.5485647e+00  9.1702356e+00  1.6931432e+00  3.6089253e+00
  4.6401315e+00  2.4777629e+00  5.5167432e+00 -4.2595914e-01
  2.3435266e+00 -1.9320915e+00  6.1454546e-01  1.4494878e+00
 -5.7076144e-01  1.4909955e+00  8.5462652e-02  2.5956681e+00
  2.3070185e+00  1.7422336e+00  5.3392649e-01  6.1693305e-01]",Happiness
1562,"[-2.2830850e+02  9.2252747e+01 -6.2876087e+01  3.2309536e+01
 -2.7635843e+01  8.0300636e+00 -1.8148560e+01 -1.9967955e+01
 -7.5581250e+00 -1.1700006e+01 -5.3649087e+00 -1.1486292e+01
  9.7966790e-01 -1.2852055e+01 -6.6903348e+00 -8.7687445e+00
 -2.8828893e+00  3.5621428e-01  9.2672205e-01  8.4491854e+00
 -2.3093741e+00  7.9012885e+00  7.1774230e+00  1.2636983e+01
  1.5025756e+01  1.1520928e+01  1.0627074e+01  2.9778121e+00
  4.5894117e+00 -1.2067933e+00  2.2747107e+00  1.5417171e+00
  1.8396989e-01  1.5597366e+00 -2.1494188e+00  1.6182836e+00
  5.7111132e-01 -4.7872636e-01 -1.5261428e+00 -1.1562675e+00]",Happiness
1563,"[-3.42066833e+02  1.25692116e+02 -1.71377106e+01  4.24137497e+01
  3.74653578e+00  8.62281322e+00 -1.82964687e+01 -4.51861906e+00
 -4.81592417e+00 -1.16661081e+01 -1.02000999e+01 -6.43118572e+00
 -7.20918477e-01 -1.58283644e+01  3.27118134e+00 -9.70404625e+00
 -9.87784576e+00 -9.54951465e-01 -6.37881899e+00 -5.31625557e+00
 -7.73976851e+00 -1.04107058e+00 -5.51057005e+00 -3.90971231e+00
 -5.82503271e+00 -2.48177791e+00 -3.60971642e+00 -7.44608879e+00
 -1.03625202e+00 -2.95354652e+00 -1.68951643e+00 -2.89485931e+00
  1.14497438e-03 -4.05758530e-01 -1.64372003e+00 -1.09615695e+00
 -2.25852346e+00  3.72780323e-01  1.38227141e+00  1.14530146e+00]",Happiness
1564,"[-2.80987915e+02  1.24115791e+02 -3.59275856e+01  3.06750240e+01
 -2.22766628e+01  1.02559147e+01 -1.41655636e+01 -6.17761803e+00
 -9.45335579e+00 -1.19629755e+01 -5.52878952e+00 -2.83512521e+00
 -6.45062566e-01 -1.67500134e+01  5.72280550e+00 -1.43996964e+01
 -5.96507740e+00 -9.95458007e-01 -8.15446472e+00  6.02962077e-01
 -1.02283916e+01 -1.90811241e+00 -1.00546436e+01 -6.76381159e+00
 -2.58684182e+00 -2.62898922e+00 -1.34006703e+00 -3.46077347e+00
  1.30939889e+00  1.89831340e+00  5.64252996e+00 -1.54366493e+00
 -3.00811768e+00 -3.57416439e+00 -4.12876177e+00 -1.04673386e+00
  2.46012375e-01  1.87469339e+00  9.52018440e-01  1.05161285e+00]",Happiness
1565,"[-3.9240610e+02  1.4404846e+02 -1.6985168e+01  4.9940685e+01
 -1.3382117e+01  1.9951920e+01 -5.7859764e+00 -4.4850888e+00
 -6.1034880e+00 -1.1246451e+01 -3.4229903e+00 -2.9373920e+00
 -9.4878674e-01 -1.3914887e+01  5.3073678e+00 -1.4421007e+01
 -6.9759645e+00 -1.1543953e+00 -9.5724688e+00 -1.0937655e+00
 -1.0180079e+01 -1.2400670e+00 -5.3932333e+00 -3.9965217e+00
 -2.5724783e+00 -2.5592756e+00 -2.2606354e+00 -4.1366024e+00
  1.4797939e-01 -3.2279484e+00  1.1338176e+00 -1.6918880e+00
 -8.1776792e-01 -5.1817220e-01 -2.1494968e+00 -1.9991719e+00
 -5.3543482e+00 -1.7611363e+00 -2.3742683e+00 -1.7755446e+00]",Happiness
1566,"[-3.7018741e+02  1.3205852e+02 -1.1776596e+01  3.8855320e+01
 -8.4763117e+00  1.3827129e+01 -6.3089218e+00 -5.4758763e+00
 -8.0721111e+00 -1.1184341e+01 -3.9409125e+00 -2.0026312e+00
 -1.2668464e+00 -1.2404990e+01  1.6004620e+00 -1.5156087e+01
 -5.9023037e+00  1.1526399e-01 -8.3976488e+00 -2.5850987e+00
 -1.0263981e+01 -2.9223993e+00 -6.6869550e+00 -4.7403026e+00
 -3.5129690e+00 -4.1146140e+00 -8.1252879e-01 -3.2431781e+00
 -1.2198435e+00 -2.4888463e+00  1.6520399e-01 -2.8401446e+00
 -1.8860716e+00 -6.8464226e-01 -2.9879444e+00 -2.6620767e+00
 -4.9945908e+00 -2.1380763e+00 -1.6011233e+00 -1.9704247e+00]",Happiness
1567,"[-360.34222     132.36093      -9.197608     47.937786     -2.4116063
    5.6479316    -8.734825     -0.6435609    -9.300145    -13.423164
   -6.9335117    -6.781813     -3.2383704   -16.159744      2.8446937
   -9.371522     -9.372325     -0.82505274   -5.5218725    -2.3510687
   -8.165809     -1.8253818    -3.1560485    -2.8266604    -3.833339
   -1.946046     -2.5208986    -4.77377      -2.0164702    -5.842088
   -1.4822198    -3.4256935    -4.5033717    -1.576888     -3.7708354
   -6.364246     -4.7519364    -0.7942756     1.4693857     3.197265  ]",Happiness
1568,"[-7.46476135e+02  8.30662994e+01  7.08391428e+00  2.49951210e+01
  1.31299579e+00  1.43212414e+01  1.46515441e+00  1.03057995e+01
 -9.29760933e+00  8.11243916e+00 -1.78623486e+00  3.07391691e+00
 -3.78735662e-01  4.14374304e+00 -1.36948991e+00  4.83853769e+00
 -3.59685922e+00  3.73593307e+00 -1.03810716e+00  1.01549029e+00
 -5.52348614e+00  6.95332289e-01 -2.02611947e+00 -2.64510083e+00
 -1.16375172e+00 -1.12924314e+00 -1.33184564e+00 -3.02641726e+00
 -1.84580004e+00 -1.48461020e+00 -1.26452744e+00 -2.64839911e+00
 -1.87399435e+00 -3.84204054e+00 -2.77923083e+00 -3.54167056e+00
 -2.78277874e+00 -4.28905344e+00 -3.73204923e+00 -4.56047583e+00]",Neutral
1569,"[-6.4558887e+02  5.3350063e+01 -5.4756589e+00  3.3679924e+01
  4.0908954e-01  3.7987938e+00 -7.3811455e+00 -1.8983112e-01
 -9.4615164e+00 -5.8757010e+00 -7.9706755e+00 -8.2890278e-01
  9.1250464e-02  5.9165053e+00 -2.4371221e+00  2.7909782e+00
 -4.2415285e+00  4.2317634e+00 -7.0495753e+00 -7.2667164e-01
 -4.3804498e+00 -3.8410478e+00 -3.9035046e+00 -1.3679938e+00
 -4.7124629e+00 -7.7238876e-01 -6.2481868e-01 -2.6651308e-01
  1.0387446e+00  8.7541401e-01  3.0933261e+00  5.3942051e+00
  5.8130684e+00  6.6550255e+00  5.2495985e+00  4.6860847e+00
  1.9035932e+00  7.9654044e-01 -4.9249256e-01 -3.4808266e-01]",Neutral
1570,"[-3.83686615e+02  1.45167130e+02 -9.76797676e+00  6.06490135e+01
 -1.39468441e+01  2.16861801e+01 -2.88434486e+01 -1.06038523e+00
 -5.45335197e+00 -8.19356441e+00 -2.98089647e+00 -7.52858400e+00
  5.15854168e+00 -1.68684063e+01 -1.56081414e+00 -1.57909355e+01
  3.66623625e-02 -3.81929255e+00 -1.31654606e+01 -4.30589247e+00
 -9.60211658e+00 -2.04462528e+00 -9.37612915e+00 -4.23251820e+00
 -2.82179236e+00  7.05532074e-01 -4.29305029e+00 -3.19696689e+00
  1.41837144e+00 -5.65683782e-01  3.26578093e+00 -1.61043334e+00
  3.44512892e+00  4.26669025e+00  2.03513074e+00  2.46238875e+00
  3.75855184e+00  3.98393452e-01 -3.39913797e+00 -3.72716928e+00]",Neutral
1571,"[-3.91425293e+02  1.36761581e+02 -1.31254654e+01  4.76561203e+01
 -1.33589420e+01  2.31057014e+01 -1.60397606e+01 -6.21867895e-01
 -5.08559990e+00 -9.10883331e+00 -2.06380510e+00 -8.68748379e+00
  9.56817329e-01 -1.32202158e+01  3.58158380e-01 -1.53410530e+01
 -3.22961879e+00 -2.93930411e+00 -1.25129385e+01 -3.71816659e+00
 -9.28793144e+00 -2.91147566e+00 -6.55769110e+00 -2.32387924e+00
 -5.43649292e+00 -6.00505650e-01 -1.35234860e-03 -9.57356274e-01
  4.16695452e+00 -1.14698005e+00  2.47837520e+00 -1.52961802e+00
  1.06063433e-01  1.67959869e+00  9.32316422e-01  1.55470800e+00
  5.98420620e-01 -7.09633410e-01 -3.23422718e+00  2.72806138e-01]",Neutral
1572,"[-4.2299576e+02  1.4208282e+02 -2.3661432e+01  5.4245869e+01
 -1.8840870e+01  2.6981573e+01 -1.8375309e+01  8.0259285e+00
 -7.3633856e-01 -1.1345143e+01  8.9218128e-01 -7.2246995e+00
  3.4886088e+00 -1.4060741e+01  5.0874490e-01 -1.6147440e+01
 -3.3709662e+00 -5.6114993e+00 -9.6625957e+00  3.4796190e-01
 -9.9966745e+00 -1.0505313e+00 -6.7829185e+00 -1.2841666e+00
 -6.4174252e+00 -2.5462687e+00 -3.3775661e+00 -4.3582492e+00
  1.2038291e+00 -3.0671008e+00  2.0863438e+00 -2.8758528e+00
  3.7381511e+00  1.3719822e+00 -3.9313018e-01  7.9475391e-01
 -1.5377458e+00  6.4862378e-02 -2.5696075e+00  1.1995888e+00]",Neutral
1573,"[-4.2827374e+02  1.4375049e+02 -1.6342205e+01  4.2758568e+01
 -1.5131216e+01  2.5727121e+01 -1.2723633e+01  2.9100735e+00
 -1.0245279e+00 -8.3682346e+00  1.2762312e+00 -7.6102381e+00
  2.1333656e+00 -1.1953716e+01 -5.6805849e-01 -1.3525780e+01
 -6.1420937e+00 -7.8919368e+00 -8.5495577e+00  1.0477962e+00
 -9.3118811e+00 -1.4395094e-01 -6.3258834e+00 -3.8904185e+00
 -5.9981322e+00 -2.8792150e+00 -3.2856977e+00 -3.5043960e+00
  1.2051575e+00 -5.6825838e+00 -1.4821877e-01 -4.7723036e+00
  9.3024755e-01  4.4318814e+00  3.9494107e+00  5.5334277e+00
 -3.1878573e-01 -1.7281997e+00 -3.1299548e+00 -5.4129416e-01]",Neutral
1574,"[-4.4608292e+02  1.4950430e+02 -1.4986859e+01  5.7556297e+01
 -1.1679450e+01  2.5061634e+01 -1.5284776e+01  3.6931386e+00
 -3.1421852e+00 -1.0413170e+01 -4.8097208e-02 -1.0501950e+01
  3.4963140e+00 -1.4628461e+01 -1.3798892e+00 -1.4048520e+01
 -6.9589710e+00 -5.0084667e+00 -8.3458242e+00  8.5964036e-01
 -9.3676949e+00  2.5546175e-01 -5.9338841e+00 -2.2884529e+00
 -5.4567499e+00 -4.0714307e+00 -2.3677678e+00 -3.8611405e+00
  2.4770589e+00 -3.1662431e+00  2.3165661e-01 -4.1022549e+00
 -1.1186552e+00 -1.7334563e+00 -3.1942360e+00 -2.0836794e+00
 -4.0691910e+00 -3.2943961e-01 -4.3695810e-01  3.5632660e+00]",Neutral
1575,"[-4.2695938e+02  1.4846800e+02 -2.4106274e+01  5.0354931e+01
 -1.6953396e+01  2.6234118e+01 -1.9990620e+01  8.3967514e+00
 -6.7510515e-01 -1.1065420e+01  2.7905433e+00 -7.7068276e+00
  2.9617362e+00 -1.4035891e+01 -5.0637221e-01 -1.7736502e+01
 -4.3191271e+00 -4.2533565e+00 -8.5199938e+00  8.3023059e-01
 -1.0810999e+01 -1.2467014e-02 -7.4878716e+00 -3.3445144e+00
 -5.3343601e+00 -2.9328725e+00 -3.0412741e+00 -1.8236840e+00
  3.8883173e+00 -2.2198513e+00  2.7764442e+00 -3.9534788e+00
 -8.7995297e-01 -1.1520102e+00 -1.5039768e+00 -4.8204079e-01
 -2.2551694e+00 -7.4476951e-01 -2.5052786e+00  2.5809205e+00]",Neutral
1576,"[-4.1245285e+02  1.3481970e+02 -1.9785080e+01  6.6525276e+01
 -2.6683182e+01  2.6051083e+01 -2.2126024e+01  1.1504179e+01
 -4.0896096e+00 -9.1806631e+00  8.0553979e-01 -7.0356069e+00
  3.2388628e+00 -1.7123373e+01  2.2023678e+00 -1.7561775e+01
  1.2445570e+00 -7.0371623e+00 -7.7186050e+00  1.2344140e+00
 -1.1626804e+01 -1.3148217e-01 -8.3187885e+00 -1.2628629e+00
 -7.9894199e+00 -2.1523712e+00 -3.2196004e+00 -1.7668241e+00
  1.9183547e+00 -8.0109620e-01  3.9331324e+00 -4.9440122e+00
  1.1527975e-01 -4.6473770e+00 -3.4466138e+00 -1.9329040e+00
 -6.8071693e-01  6.7365456e-01 -7.8705174e-01  1.7366949e+00]",Neutral
1577,"[-4.2373889e+02  1.4243233e+02 -1.0175575e+01  3.2648762e+01
 -8.1637011e+00  2.2703718e+01 -6.6390381e+00  1.8310146e+00
 -2.8456513e-02 -1.0652568e+01 -1.7923437e+00 -6.2724900e+00
  1.9456426e+00 -1.0302280e+01 -2.3355291e+00 -1.2143731e+01
 -7.8201299e+00 -4.5646582e+00 -8.8337297e+00 -9.8666573e-01
 -8.2488375e+00 -2.2500091e+00 -5.7894573e+00 -3.4466236e+00
 -5.1246843e+00 -4.4872866e+00 -1.1687196e+00 -3.3142891e+00
  2.1681328e+00 -2.7014966e+00  8.2351333e-01 -2.4105406e+00
 -3.0283012e+00  1.0621217e+00 -1.7899282e+00 -1.9988880e+00
 -3.6146276e+00 -2.7621536e+00 -3.4423275e+00  6.4039081e-01]",Neutral
1578,"[-4.2559344e+02  1.4134531e+02 -1.2454885e+01  4.4307156e+01
 -1.2867639e+01  2.3953285e+01 -1.3591912e+01  2.9258389e+00
 -1.0067011e+00 -7.9303703e+00  7.4471927e-01 -7.0263600e+00
  2.2285678e+00 -1.1017383e+01  6.7041862e-01 -1.4793783e+01
 -6.2418027e+00 -6.0186477e+00 -9.2593012e+00  1.0523043e+00
 -8.7852678e+00 -1.5285261e+00 -5.8930736e+00 -1.4185164e+00
 -4.9096193e+00 -5.2892938e+00 -3.2187188e+00 -4.2405496e+00
 -9.5302683e-01 -5.1945615e+00 -1.4998056e-01 -4.3243604e+00
 -1.5347968e+00  6.4221579e-01  3.5375580e-02  3.2860973e+00
  1.7569788e+00  1.7530848e+00 -2.4632724e-02  8.4141463e-01]",Neutral
1579,"[-419.29453    143.55104    -12.310713    50.02101    -14.04837
   19.636034   -11.285719    -0.425431    -1.8931011  -10.79713
   -3.0620866   -6.101788     2.1225173  -12.390654     2.0979457
  -11.860635    -6.2710123   -4.494039    -9.194191    -0.6607084
  -10.041132    -1.6104224   -5.665494    -3.986264    -5.6129847
   -2.971435    -2.8393538   -2.7264895    3.4191067   -4.0572805
    2.0564167   -2.1848378   -1.1163869    1.2046669   -2.7065291
   -1.4687746   -3.0662012   -0.7021968   -1.0908868    1.822244 ]",Neutral
1580,"[-5.8160541e+02  7.3994843e+01 -1.0421350e+01  2.9767498e+01
 -5.3830271e+00  7.1167153e-01 -1.0433164e+01  1.5254112e+00
 -7.1726890e+00 -7.1121993e+00 -1.0234073e+01 -2.3955594e-01
 -5.8083069e-01  5.1558456e+00 -1.6301104e+00  1.2431576e+00
 -4.2395964e+00  6.8108559e+00 -9.7841854e+00 -2.6097256e-01
 -4.6491899e+00 -1.8168447e+00 -5.9904242e+00  4.6404186e-01
 -6.3922110e+00 -2.2364571e+00 -6.0255325e-01 -3.2578886e-01
  3.0321305e+00 -2.7177618e+00 -3.1473327e+00  5.3731000e-01
  1.3473926e+00  5.4057274e+00  4.7466931e+00  7.2138786e+00
  2.8104274e+00  1.7396367e+00 -7.5997150e-01  1.0154924e+00]",Neutral
1581,"[-4.26163971e+02  1.34560257e+02 -8.74231243e+00  5.33240547e+01
 -1.59746065e+01  2.03042011e+01 -1.13546486e+01  2.96107030e+00
 -1.32949889e+00 -1.13634462e+01 -1.03403521e+00 -4.77786541e+00
  3.61078620e+00 -1.19423323e+01 -7.76972950e-01 -1.47132473e+01
 -6.72566509e+00 -7.22033215e+00 -9.45905972e+00  5.17847776e-01
 -1.08735437e+01 -2.09392691e+00 -6.38512182e+00 -2.57053709e+00
 -5.35809612e+00 -5.21701050e+00 -2.34611893e+00 -2.33281660e+00
  3.66945553e+00 -1.30439830e+00  1.97808373e+00 -2.60267854e+00
 -1.70633101e+00  4.21977729e-01 -6.83171153e-01 -7.76969969e-01
 -2.83887410e+00 -2.05263257e+00 -1.89437521e+00  3.28114867e+00]",Neutral
1582,"[-4.3292273e+02  1.5065489e+02 -2.0333033e+01  4.2669285e+01
 -1.3078078e+01  2.5774076e+01 -1.8926590e+01  7.3871861e+00
  1.2847196e-01 -9.2979231e+00  3.1069999e+00 -1.0867526e+01
  2.7640157e+00 -1.2585315e+01 -3.9226168e-01 -1.5114347e+01
 -6.9074631e+00 -4.4492369e+00 -1.0580509e+01 -1.8422771e-02
 -9.2709770e+00 -3.7485301e-01 -6.3059688e+00 -3.6243715e+00
 -5.9057279e+00 -4.2511611e+00 -1.1658891e+00 -2.7522831e+00
  1.1168180e+00 -3.2368708e+00  4.2072201e-01 -4.4637046e+00
 -1.2426920e+00 -2.2322993e+00 -2.9519746e+00 -2.9816633e-01
 -2.2483318e+00 -1.5772863e-01 -8.8671869e-01  2.9938307e+00]",Neutral
1583,"[-3.9206955e+02  1.1768924e+02 -1.8676952e+01  6.1752201e+01
 -2.3354366e+01  2.8576548e+01 -2.3433697e+01  7.3084736e+00
 -5.0658498e+00 -7.4684591e+00 -2.4715643e+00 -8.2750702e+00
  6.6499391e+00 -1.1039231e+01  3.6947777e+00 -1.6991810e+01
  2.6504090e+00 -9.5058403e+00 -8.9547787e+00  3.3025408e-01
 -1.3160231e+01  4.3957200e-02 -8.1621323e+00 -2.7590778e+00
 -6.8561635e+00 -2.3182938e+00 -4.6353698e+00 -1.1615297e+00
  2.7104564e+00  5.5888438e-01  4.0421267e+00 -4.2289257e+00
 -3.7441349e-01 -4.6742840e+00 -3.2657571e+00 -2.5779662e+00
 -5.4764098e-01  1.6372120e+00  5.6837565e-01  1.8009408e+00]",Neutral
1584,"[-3.8838364e+02  1.3019133e+02 -1.6246988e+01  3.9917538e+01
 -1.3755888e+01  1.8208235e+01 -1.2158037e+01  2.6882300e+00
 -2.0855714e-02 -8.7200527e+00 -1.9662386e+00 -4.0279870e+00
  2.0504303e+00 -1.2248434e+01 -6.7096263e-01 -1.3934304e+01
 -5.1157336e+00 -6.2116060e+00 -7.4970651e+00  2.2239056e+00
 -7.8206463e+00 -4.8105022e-01 -5.1735725e+00 -3.1250031e+00
 -6.6338596e+00 -5.7762208e+00 -3.7082131e+00 -2.5051079e+00
  1.0666889e+00 -3.3594623e+00  2.5575254e+00 -2.2240505e+00
 -2.0826547e+00  5.3665411e-01  6.5002030e-01  6.8878317e-01
 -1.3183447e+00 -1.1191180e+00 -1.5953430e+00  1.2506733e+00]",Neutral
1585,"[-4.0754205e+02  1.2522722e+02 -2.1570210e+00  3.4738239e+01
  1.1675073e+01  1.3088208e+01 -1.0173116e+01 -2.8125749e+00
 -1.1466601e+00 -6.8917484e+00 -5.1516972e+00 -6.1020117e+00
  6.7803520e-01 -1.1312436e+01 -1.0944734e+00 -4.8839049e+00
 -9.2653112e+00 -4.5714483e+00 -5.2546239e+00 -2.6772029e+00
 -8.9952774e+00 -2.1035156e+00 -2.3381088e+00 -5.5520482e+00
 -3.6565797e+00 -2.4816854e+00 -1.3901677e+00 -3.1039994e+00
 -1.1574663e+00 -2.7214363e+00 -1.0615656e+00 -7.0519322e-01
  1.3781118e-01  1.8483568e+00 -2.4211411e+00 -2.2473335e+00
 -9.3027413e-01 -1.8061968e+00 -9.8448980e-01  3.9467809e-01]",Neutral
1586,"[-4.3103445e+02  1.5346480e+02 -1.5475032e+01  4.5985825e+01
 -9.7282095e+00  2.5170488e+01 -9.4654007e+00  3.6405630e+00
 -7.4522858e+00 -1.0902795e+01  6.7788917e-01 -6.4446230e+00
  3.5311186e+00 -1.5592038e+01  2.5391068e+00 -1.0464160e+01
 -1.0148441e+01 -5.6524048e+00 -7.4488544e+00 -8.0989110e-01
 -1.1287201e+01 -1.8705444e+00 -6.5451913e+00 -4.0745425e+00
 -3.3082578e+00 -2.1055365e+00 -2.0407934e+00 -4.0908256e+00
 -9.3926877e-02 -4.9411306e+00 -7.4792969e-01 -2.6907094e+00
 -4.3342942e-01  2.8236452e-01 -9.3884766e-01  1.2538986e-01
 -3.1625302e+00 -1.7109159e+00 -5.2136397e-01  1.0761071e+00]",Neutral
